      Wavelength  Normalized Flux
      [Angstrom]              [ ]
   1042.90870752       0.03130627
   1043.08266047       0.03217627
   1043.25664244       0.04474288
   1043.43065343       0.06322507
   1043.60469345       0.13740686
   1043.77876249       0.03549431
   1043.95286057       0.03265122
   1044.12698768       0.03677195
   1044.30114384       0.07318600
   1044.47532905       0.05076485
   1044.64954331       0.06869952
   1044.82378663       0.03112269
   1044.99805901       0.03911251
   1045.17236047       0.05002703
   1045.34669099       0.11333412
   1045.52105059       0.10366700
   1045.69543927       0.06255865
   1045.86985704       0.07508257
   1046.04430391       0.12127394
   1046.21877987       0.09629969
   1046.39328493       0.03805765
   1046.56781910       0.05269092
   1046.74238238       0.05744615
   1046.91697478       0.04677547
   1047.09159629       0.01484926
   1047.26624694       0.01987873
   1047.44092671       0.03864623
   1047.61563563       0.08387111
   1047.79037368       0.11253289
   1047.96514088       0.05519847
   1048.13993722       0.02369722
   1048.31476273       0.01086631
   1048.48961739       0.02043890
   1048.66450122       0.04546269
   1048.83941422       0.04776015
   1049.01435639       0.04571013
   1049.18932774       0.04120513
   1049.36432828       0.01017131
   1049.53935801       0.01393223
   1049.71441693       0.01687816
   1049.88950505       0.01854947
   1050.06462237       0.00806238
   1050.23976891       0.00591130
   1050.41494465       0.02996260
   1050.59014962       0.06788023
   1050.76538381       0.03638518
   1050.94064722       0.01824516
   1051.11593988       0.03080104
   1051.29126176       0.01441514
   1051.46661290       0.00841984
   1051.64199327       0.02649577
   1051.81740291       0.03748092
   1051.99284180       0.04120822
   1052.16830995       0.10502857
   1052.34380737       0.09054136
   1052.51933406       0.04212433
   1052.69489003       0.01639453
   1052.87047528       0.02558960
   1053.04608982       0.04502890
   1053.22173365       0.15669527
   1053.39740678       0.10946891
   1053.57310920       0.07845973
   1053.74884094       0.08319486
   1053.92460198       0.08959630
   1054.10039235       0.05747575
   1054.27621203       0.11457528
   1054.45206104       0.10533337
   1054.62793938       0.13877859
   1054.80384705       0.12257585
   1054.97978407       0.05296292
   1055.15575043       0.05400038
   1055.33174615       0.07092677
   1055.50777121       0.04959912
   1055.68382564       0.02800033
   1055.85990943       0.02920367
   1056.03602260       0.01941363
   1056.21216514       0.04069560
   1056.38833706       0.05043580
   1056.56453836       0.06072665
   1056.74076905       0.13220901
   1056.91702914       0.22825824
   1057.09331863       0.17113248
   1057.26963752       0.17280791
   1057.44598582       0.17876045
   1057.62236353       0.11108996
   1057.79877067       0.10425780
   1057.97520722       0.12982600
   1058.15167321       0.15788229
   1058.32816863       0.17887776
   1058.50469349       0.09805019
   1058.68124779       0.04224772
   1058.85783154       0.09688664
   1059.03444475       0.10183984
   1059.21108741       0.04897530
   1059.38775954       0.02217962
   1059.56446113       0.00955526
   1059.74119220       0.04212191
   1059.91795275       0.04496996
   1060.09474277       0.05520015
   1060.27156229       0.08543049
   1060.44841130       0.07207804
   1060.62528981       0.06953401
   1060.80219782       0.02413104
   1060.97913533       0.09427061
   1061.15610236       0.09591937
   1061.33309891       0.10140677
   1061.51012498       0.10758699
   1061.68718058       0.09571041
   1061.86426571       0.08232310
   1062.04138037       0.02282556
   1062.21852458       0.01188026
   1062.39569834       0.01523300
   1062.57290164       0.04010602
   1062.75013451       0.04809639
   1062.92739693       0.12149909
   1063.10468892       0.05577094
   1063.28201049       0.03891836
   1063.45936163       0.10382729
   1063.63674235       0.05139111
   1063.81415266       0.07058326
   1063.99159255       0.08505133
   1064.16906205       0.12612867
   1064.34656115       0.16116255
   1064.52408985       0.17793443
   1064.70164816       0.31479873
   1064.87923609       0.08382686
   1065.05685364       0.13667850
   1065.23450082       0.24351415
   1065.41217763       0.19197322
   1065.58988407       0.12336268
   1065.76762015       0.08282914
   1065.94538588       0.05011255
   1066.12318126       0.05076775
   1066.30100630       0.09478089
   1066.47886100       0.03890770
   1066.65674536       0.04151052
   1066.83465939       0.03767434
   1067.01260310       0.08697089
   1067.19057649       0.03684522
   1067.36857956       0.05261213
   1067.54661232       0.10696172
   1067.72467478       0.14060098
   1067.90276694       0.05116318
   1068.08088880       0.06022153
   1068.25904037       0.09212342
   1068.43722166       0.11322856
   1068.61543267       0.06910997
   1068.79367340       0.08493940
   1068.97194387       0.04248702
   1069.15024407       0.03091470
   1069.32857400       0.07451187
   1069.50693369       0.03980540
   1069.68532312       0.04545288
   1069.86374230       0.02379527
   1070.04219125       0.02042736
   1070.22066996       0.01709431
   1070.39917844       0.03136710
   1070.57771670       0.02453226
   1070.75628473       0.01339553
   1070.93488255       0.01403847
   1071.11351016       0.01667205
   1071.29216756       0.03571521
   1071.47085476       0.00760019
   1071.64957177       0.00831990
   1071.82831858       0.01917933
   1072.00709521       0.03229983
   1072.18590166       0.04084862
   1072.36473793       0.03178253
   1072.54360404       0.01833939
   1072.72249997       0.02051744
   1072.90142575       0.02308831
   1073.08038137       0.04095939
   1073.25936684       0.02873376
   1073.43838216       0.03920329
   1073.61742734       0.08506262
   1073.79650239       0.04367040
   1073.97560730       0.04762275
   1074.15474209       0.08057695
   1074.33390676       0.06101936
   1074.51310131       0.03127118
   1074.69232575       0.03732216
   1074.87158008       0.03285560
   1075.05086432       0.01504942
   1075.23017845       0.04148365
   1075.40952250       0.03121337
   1075.58889646       0.04975149
   1075.76830034       0.03735097
   1075.94773414       0.00703617
   1076.12719787       0.01018699
   1076.30669154       0.05636359
   1076.48621514       0.11318497
   1076.66576869       0.04719809
   1076.84535219       0.04331203
   1077.02496564       0.05779686
   1077.20460905       0.11637273
   1077.38428242       0.04290854
   1077.56398576       0.02496262
   1077.74371908       0.02772223
   1077.92348237       0.02811013
   1078.10327565       0.03400317
   1078.28309892       0.02430254
   1078.46295218       0.04820217
   1078.64283544       0.01794023
   1078.82274870       0.03313313
   1079.00269197       0.03035100
   1079.18266526       0.06491915
   1079.36266857       0.02903500
   1079.54270189       0.01869150
   1079.72276525       0.01096685
   1079.90285864       0.01616230
   1080.08298207       0.01863625
   1080.26313555       0.01391988
   1080.44331907       0.01866726
   1080.62353265       0.01119118
   1080.80377628       0.01075173
   1080.98404998       0.01721966
   1081.16435375       0.02088918
   1081.34468759       0.05523212
   1081.52505151       0.01747073
   1081.70544552       0.01268804
   1081.88586961       0.01649343
   1082.06632380       0.00416951
   1082.24680809       0.00861806
   1082.42732248       0.01103914
   1082.60786698       0.01863046
   1082.78844160       0.04477734
   1082.96904633       0.02331177
   1083.14968119       0.00820153
   1083.33034618       0.01179892
   1083.51104130       0.00987343
   1083.69176656       0.02160334
   1083.87252196       0.02519145
   1084.05330752       0.00670504
   1084.23412323       0.01517157
   1084.41496909       0.03730744
   1084.59584512       0.04493355
   1084.77675133       0.03930896
   1084.95768770       0.05391954
   1085.13865426       0.02628252
   1085.31965100       0.00394401
   1085.50067793       0.00837223
   1085.68173505       0.02028807
   1085.86282237       0.10723990
   1086.04393990       0.08425420
   1086.22508764       0.04985329
   1086.40626559       0.01625348
   1086.58747376       0.01599041
   1086.76871216       0.01202258
   1086.94998079       0.03038919
   1087.13127965       0.09740740
   1087.31260875       0.05458563
   1087.49396810       0.05851418
   1087.67535769       0.02459584
   1087.85677755       0.05339147
   1088.03822766       0.02622015
   1088.21970804       0.00692548
   1088.40121868       0.00725099
   1088.58275960       0.00641681
   1088.76433081      -0.00026676
   1088.94593229       0.00900551
   1089.12756407       0.01591587
   1089.30922615       0.03919017
   1089.49091852       0.01964694
   1089.67264120       0.03540714
   1089.85439419       0.01581110
   1090.03617750       0.01215742
   1090.21799112       0.00890297
   1090.39983508       0.01878391
   1090.58170936       0.02457993
   1090.76361398       0.02321611
   1090.94554894       0.01479945
   1091.12751425       0.01153724
   1091.30950990       0.01321095
   1091.49153592       0.01776103
   1091.67359229       0.02882439
   1091.85567903       0.03938387
   1092.03779615       0.01392497
   1092.21994363       0.02411269
   1092.40212150       0.01985981
   1092.58432976       0.02198368
   1092.76656841       0.03284535
   1092.94883745       0.02825381
   1093.13113690       0.01665411
   1093.31346676       0.02947723
   1093.49582702       0.00633850
   1093.67821770       0.02451151
   1093.86063881       0.02422239
   1094.04309034       0.03309676
   1094.22557230       0.04428627
   1094.40808470       0.03666743
   1094.59062755       0.02242368
   1094.77320084       0.02491027
   1094.95580458       0.06579370
   1095.13843878       0.15662113
   1095.32110344       0.09132406
   1095.50379858       0.06484782
   1095.68652418       0.04519071
   1095.86928026       0.03838225
   1096.05206683       0.05892977
   1096.23488388       0.01851111
   1096.41773143       0.04575412
   1096.60060947       0.05991697
   1096.78351802       0.02359469
   1096.96645707       0.03983758
   1097.14942664       0.03839066
   1097.33242673       0.02293825
   1097.51545734       0.01454863
   1097.69851848       0.01612887
   1097.88161016       0.02045813
   1098.06473237       0.01846098
   1098.24788513       0.01317395
   1098.43106843       0.00716441
   1098.61428229       0.01203179
   1098.79752672       0.01424048
   1098.98080170       0.03347202
   1099.16410725       0.01659627
   1099.34744338       0.03061817
   1099.53081009       0.02961676
   1099.71420738       0.01731833
   1099.89763527       0.03000807
   1100.08109374       0.01198852
   1100.26458282       0.02979673
   1100.44810251       0.03916610
   1100.63165280       0.03698317
   1100.81523371       0.02930131
   1100.99884524       0.01789790
   1101.18248740       0.01346426
   1101.36616018       0.01188520
   1101.54986360       0.01193535
   1101.73359767       0.04152910
   1101.91736238       0.03978957
   1102.10115774       0.02670007
   1102.28498375       0.03379628
   1102.46884043       0.01625270
   1102.65272778       0.03000165
   1102.83664579       0.05505699
   1103.02059449       0.04534059
   1103.20457386       0.02064658
   1103.38858392       0.03573929
   1103.57262468       0.02070535
   1103.75669613       0.00682188
   1103.94079828       0.00716235
   1104.12493114       0.00945855
   1104.30909472       0.01545027
   1104.49328901       0.01982950
   1104.67751402       0.01746285
   1104.86176977       0.05178988
   1105.04605624       0.08650097
   1105.23037346       0.03107738
   1105.41472141       0.01787525
   1105.59910012       0.01636809
   1105.78350958       0.01441990
   1105.96794980       0.00504796
   1106.15242078       0.02192656
   1106.33692253       0.01442867
   1106.52145506       0.03426461
   1106.70601836       0.05359401
   1106.89061245       0.04140021
   1107.07523733       0.02021579
   1107.25989300       0.02804208
   1107.44457947       0.02435391
   1107.62929675       0.04521874
   1107.81404484       0.03246444
   1107.99882374       0.00839317
   1108.18363347       0.01513753
   1108.36847401       0.02084097
   1108.55334539       0.01339285
   1108.73824761       0.01485626
   1108.92318067       0.03080281
   1109.10814457       0.02717091
   1109.29313932       0.01549877
   1109.47816493       0.01523600
   1109.66322141       0.02267503
   1109.84830874       0.00934095
   1110.03342695       0.02107031
   1110.21857604       0.01558953
   1110.40375601       0.01866059
   1110.58896687       0.01611002
   1110.77420862       0.01973654
   1110.95948126       0.01683157
   1111.14478481       0.01831621
   1111.33011927       0.02343173
   1111.51548464       0.01181950
   1111.70088093       0.00733653
   1111.88630814       0.02045135
   1112.07176628       0.01725400
   1112.25725535       0.02218030
   1112.44277537       0.01764501
   1112.62832632       0.02261008
   1112.81390823       0.01105746
   1112.99952109       0.00410994
   1113.18516491       0.01305592
   1113.37083969       0.01446181
   1113.55654545       0.01314999
   1113.74228218       0.01208006
   1113.92804989       0.00660328
   1114.11384858       0.00554267
   1114.29967827       0.00499267
   1114.48553895       0.01966457
   1114.67143063       0.00745950
   1114.85735331       0.00079672
   1115.04330701       0.00693236
   1115.22929173       0.00811970
   1115.41530746       0.01535006
   1115.60135423       0.01545205
   1115.78743202       0.00957685
   1115.97354085       0.00495213
   1116.15968073       0.01162006
   1116.34585165       0.01024166
   1116.53205362       0.01984361
   1116.71828666       0.00430037
   1116.90455075       0.00646742
   1117.09084591       0.00539965
   1117.27717215       0.02070056
   1117.46352947       0.00932683
   1117.64991786       0.01659625
   1117.83633735       0.02279556
   1118.02278793       0.00880120
   1118.20926961       0.01522045
   1118.39578240       0.01286226
   1118.58232629       0.02254836
   1118.76890130       0.01925118
   1118.95550743       0.01744861
   1119.14214468       0.00699858
   1119.32881307       0.01432212
   1119.51551259       0.00910509
   1119.70224325       0.02700396
   1119.88900505       0.02113607
   1120.07579801       0.03028089
   1120.26262213       0.04027973
   1120.44947740       0.01532327
   1120.63636384       0.01522365
   1120.82328146       0.00497652
   1121.01023025       0.00328399
   1121.19721022       0.00716737
   1121.38422138       0.00133165
   1121.57126374       0.01011816
   1121.75833729       0.01529535
   1121.94544205       0.01496869
   1122.13257801       0.01434601
   1122.31974518       0.01124178
   1122.50694358       0.00833831
   1122.69417320       0.01143207
   1122.88143405       0.01330214
   1123.06872613       0.00773533
   1123.25604945       0.01148249
   1123.44340402       0.00850416
   1123.63078984       0.01060286
   1123.81820691       0.00757120
   1124.00565524       0.00594365
   1124.19313484       0.01548993
   1124.38064571       0.01223333
   1124.56818786       0.01203128
   1124.75576128       0.01300848
   1124.94336600       0.00744757
   1125.13100200       0.00334095
   1125.31866930       0.00414023
   1125.50636791       0.00328551
   1125.69409782       0.00672255
   1125.88185904       0.00614793
   1126.06965158       0.00527906
   1126.25747545       0.00994334
   1126.44533064       0.01464238
   1126.63321717       0.00764330
   1126.82113503       0.00808035
   1127.00908424       0.01443795
   1127.19706480       0.01628634
   1127.38507671       0.01415268
   1127.57311998       0.01726395
   1127.76119462       0.01445089
   1127.94930063       0.03584376
   1128.13743801       0.03392334
   1128.32560677       0.02010332
   1128.51380692       0.01784741
   1128.70203846       0.00848712
   1128.89030140       0.00809329
   1129.07859573       0.01022524
   1129.26692148       0.00895916
   1129.45527864      -0.00009074
   1129.64366721       0.00481862
   1129.83208721       0.01248909
   1130.02053863       0.00795330
   1130.20902149       0.01243782
   1130.39753578       0.00430004
   1130.58608152       0.00468911
   1130.77465871       0.01140216
   1130.96326735       0.00302940
   1131.15190745       0.00663947
   1131.34057901       0.01477824
   1131.52928204       0.00099444
   1131.71801655      -0.00180714
   1131.90678254       0.00158445
   1132.09558002       0.00271461
   1132.28440898       0.00131993
   1132.47326944       0.00677414
   1132.66216140       0.00749756
   1132.85108487       0.00976548
   1133.04003985       0.00205575
   1133.22902635       0.00195733
   1133.41804437       0.00433015
   1133.60709392       0.00298120
   1133.79617500       0.01583644
   1133.98528761       0.01130879
   1134.17443177       0.00216468
   1134.36360748       0.00246406
   1134.55281475       0.00532342
   1134.74205357       0.01890032
   1134.93132396       0.00502616
   1135.12062591       0.00289751
   1135.30995944       0.00768658
   1135.49932455       0.00669535
   1135.68872125       0.00665648
   1135.87814953       0.00970803
   1136.06760942       0.00508627
   1136.25710090       0.00440262
   1136.44662399       0.00630762
   1136.63617869       0.00990968
   1136.82576501       0.00889768
   1137.01538295       0.00890035
   1137.20503252       0.00193517
   1137.39471372       0.01147881
   1137.58442656       0.00506656
   1137.77417104       0.00116095
   1137.96394717       0.00548005
   1138.15375496       0.00189935
   1138.34359440       0.00491493
   1138.53346551       0.00740130
   1138.72336829       0.00399345
   1138.91330274       0.00054357
   1139.10326888       0.00310344
   1139.29326670       0.00319656
   1139.48329621       0.00445083
   1139.67335741       0.00491484
   1139.86345032       0.01029592
   1140.05357494       0.00707347
   1140.24373126       0.00893247
   1140.43391931       0.00240143
   1140.62413907       0.00398145
   1140.81439057       0.00518792
   1141.00467379       0.01628840
   1141.19498876       0.01217485
   1141.38533547       0.00838473
   1141.57571393       0.01575612
   1141.76612414       0.00994421
   1141.95656611       0.01218991
   1142.14703985       0.01247357
   1142.33754536       0.00563119
   1142.52808264       0.00719439
   1142.71865171       0.00278132
   1142.90925256       0.01349184
   1143.09988520       0.01108806
   1143.29054964       0.00970494
   1143.48124588       0.00396528
   1143.67197393       0.01381605
   1143.86273379       0.00825157
   1144.05352547       0.00502350
   1144.24434897       0.00404029
   1144.43520430       0.00759069
   1144.62609146       0.02627608
   1144.81701047       0.01548777
   1145.00796132       0.00340696
   1145.19894401       0.00196034
   1145.38995857       0.00033354
   1145.58100498      -0.00169545
   1145.77208326       0.00229995
   1145.96319341       0.00617470
   1146.15433544       0.01090642
   1146.34550935       0.00243217
   1146.53671514       0.00496170
   1146.72795283       0.01116351
   1146.91922242       0.00787163
   1147.11052391       0.00573440
   1147.30185730       0.00599600
   1147.49322261       0.00032912
   1147.68461984       0.00481489
   1147.87604900       0.00415434
   1148.06751008       0.01395279
   1148.25900310       0.00982038
   1148.45052806       0.01038438
   1148.64208496       0.00959868
   1148.83367382       0.01233973
   1149.02529463       0.02150832
   1149.21694740       0.04124189
   1149.40863214       0.01290174
   1149.60034885       0.00343704
   1149.79209754       0.00526526
   1149.98387822       0.00221598
   1150.17569088       0.00465780
   1150.36753553       0.00827316
   1150.55941219       0.00659665
   1150.75132084       0.00349921
   1150.94326151       0.00277426
   1151.13523419       0.00479711
   1151.32723889       0.00639221
   1151.51927562       0.01254636
   1151.71134438       0.01216794
   1151.90344518       0.00215553
   1152.09557801       0.00511292
   1152.28774290       0.00379671
   1152.47993983       0.00506031
   1152.67216883      -0.00157754
   1152.86442988       0.00304171
   1153.05672301       0.00604539
   1153.24904821       0.00881270
   1153.44140549       0.01067144
   1153.63379485       0.00376588
   1153.82621630       0.00906688
   1154.01866985       0.00430344
   1154.21115550       0.00594513
   1154.40367325       0.00789902
   1154.59622312       0.00197227
   1154.78880510       0.00659841
   1154.98141920       0.00710652
   1155.17406543       0.00511779
   1155.36674379       0.00312197
   1155.55945430       0.00867238
   1155.75219694       0.01045984
   1155.94497173       0.00530162
   1156.13777868      -0.00056146
   1156.33061779       0.00546928
   1156.52348906      -0.00081547
   1156.71639250       0.00430358
   1156.90932812       0.00360247
   1157.10229592       0.00551310
   1157.29529590       0.00433472
   1157.48832808       0.00538970
   1157.68139245       0.00305618
   1157.87448902       0.01504182
   1158.06761781       0.00734687
   1158.26077880       0.00398746
   1158.45397202       0.01081013
   1158.64719745       0.00118361
   1158.84045512       0.02481014
   1159.03374502       0.00218254
   1159.22706717       0.00293416
   1159.42042155       0.00409526
   1159.61380819       0.00708183
   1159.80722709       0.00403332
   1160.00067824       0.00743976
   1160.19416166       0.00356973
   1160.38767736       0.00231068
   1160.58122533       0.00348933
   1160.77480559       0.00880074
   1160.96841813       0.00718787
   1161.16206297       0.00330609
   1161.35574011       0.00564470
   1161.54944955       0.00148488
   1161.74319130       0.00922031
   1161.93696537       0.01762079
   1162.13077175       0.00835841
   1162.32461047       0.01523708
   1162.51848151       0.01708085
   1162.71238489       0.00856895
   1162.90632062       0.01133009
   1163.10028869       0.01363123
   1163.29428912       0.00469980
   1163.48832190       0.00236104
   1163.68238705       0.00405660
   1163.87648456       0.00168727
   1164.07061446       0.01045004
   1164.26477673       0.00631434
   1164.45897138       0.00509947
   1164.65319843       0.00736946
   1164.84745788       0.00701825
   1165.04174972       0.00807908
   1165.23607398       0.00323537
   1165.43043064       0.01145020
   1165.62481972       0.00655954
   1165.81924123       0.00024252
   1166.01369517       0.00345669
   1166.20818154       0.00169101
   1166.40270035       0.00615111
   1166.59725160       0.00255371
   1166.79183530       0.00272063
   1166.98645146       0.01078733
   1167.18110009       0.01214331
   1167.37578117       0.00410465
   1167.57049473       0.00707691
   1167.76524077       0.00357121
   1167.96001929       0.00355141
   1168.15483030       0.00054047
   1168.34967380       0.00511597
   1168.54454980       0.00729524
   1168.73945831       0.00334657
   1168.93439933       0.00352843
   1169.12937286       0.00304692
   1169.32437891       0.00003234
   1169.51941749       0.00671832
   1169.71448860       0.00364410
   1169.90959224       0.00490418
   1170.10472843       0.00458211
   1170.29989717       0.00139436
   1170.49509846       0.00742027
   1170.69033231       0.00452668
   1170.88559872       0.00109858
   1171.08089771       0.00093896
   1171.27622927       0.00833881
   1171.47159341      -0.00054403
   1171.66699013       0.00589336
   1171.86241945       0.00849030
   1172.05788136       0.00566607
   1172.25337587       0.00329323
   1172.44890300       0.00254405
   1172.64446273       0.00565398
   1172.84005509       0.00366450
   1173.03568007       0.00512071
   1173.23133768       0.00038413
   1173.42702792       0.00690851
   1173.62275080       0.00220877
   1173.81850633       0.00249526
   1174.01429451       0.00328790
   1174.21011535       0.00178512
   1174.40596885       0.00282278
   1174.60185502       0.00286133
   1174.79777386       0.00354492
   1174.99372537       0.00413963
   1175.18970958       0.01187804
   1175.38572647       0.00667409
   1175.58177605       0.00748934
   1175.77785834       0.00177173
   1175.97397333       0.00573304
   1176.17012104       0.00493597
   1176.36630146      -0.00136304
   1176.56251460       0.00225882
   1176.75876047       0.00629301
   1176.95503907       0.00720022
   1177.15135042       0.00053721
   1177.34769450       0.00003996
   1177.54407134      -0.00123336
   1177.74048093      -0.00053295
   1177.93692328       0.00230226
   1178.13339839       0.00144107
   1178.32990628       0.00168579
   1178.52644694       0.00238242
   1178.72302039       0.00193251
   1178.91962662       0.00249158
   1179.11626565       0.00028997
   1179.31293747       0.00039880
   1179.50964210       0.00177565
   1179.70637954       0.00295259
   1179.90314980       0.00132528
   1180.09995287       0.00387830
   1180.29678877      -0.00075824
   1180.49365750      -0.00151576
   1180.69055907       0.00172688
   1180.88749348       0.01100928
   1181.08446074       0.00449849
   1181.28146085       0.00677912
   1181.47849382       0.00119899
   1181.67555966       0.00084988
   1181.87265837      -0.00018190
   1182.06978995       0.00127352
   1182.26695441       0.00326829
   1182.46415175       0.00715399
   1182.66138199       0.00595977
   1182.85864513       0.00229911
   1183.05594117      -0.00183720
   1183.25327012       0.00414678
   1183.45063198       0.00347767
   1183.64802676      -0.00062308
   1183.84545446       0.00347174
   1184.04291510       0.00581540
   1184.24040867      -0.00135861
   1184.43793518       0.00174890
   1184.63549464       0.00222132
   1184.83308705       0.00603236
   1185.03071242       0.01055804
   1185.22837075       0.00459704
   1185.42606205       0.00555706
   1185.62378632       0.00429936
   1185.82154357       0.00778653
   1186.01933381       0.00564653
   1186.21715704       0.00651692
   1186.41501327       0.00659104
   1186.61290250       0.00137560
   1186.81082473      -0.00329871
   1187.00877998      -0.00020113
   1187.20676824       0.00178473
   1187.40478953       0.00405988
   1187.60284385       0.00133822
   1187.80093120      -0.00067117
   1187.99905159      -0.00299636
   1188.19720503       0.00086258
   1188.39539152      -0.00039632
   1188.59361106       0.00840290
   1188.79186367       0.01493387
   1188.99014935       0.01147990
   1189.18846810       0.00863839
   1189.38681993       0.00487616
   1189.58520484       0.00585765
   1189.78362284       0.00751517
   1189.98207394       0.01502958
   1190.18055814       0.01536094
   1190.37907544       0.00509350
   1190.57762586       0.01192475
   1190.77620939       0.00849256
   1190.97482605       0.00073488
   1191.17347583       0.00302965
   1191.37215875       0.00519309
   1191.57087481       0.00507502
   1191.76962402       0.00099251
   1191.96840637       0.00694310
   1192.16722188       0.00362176
   1192.36607055       0.00723580
   1192.56495239       0.00437666
   1192.76386740       0.00641728
   1192.96281559       0.00753567
   1193.16179697       0.00570216
   1193.36081153       0.01547306
   1193.55985929       0.00386884
   1193.75894025       0.00669292
   1193.95805441       0.00633653
   1194.15720179       0.00132975
   1194.35638238       0.00173285
   1194.55559619       0.00558207
   1194.75484324       0.01001829
   1194.95412351       0.00617288
   1195.15343703       0.00653447
   1195.35278379       0.01069599
   1195.55216380       0.01155801
   1195.75157707       0.00535162
   1195.95102360       0.00546802
   1196.15050339       0.00390784
   1196.35001646       0.00587868
   1196.54956280       0.00400123
   1196.74914243       0.00221955
   1196.94875535       0.00585180
   1197.14840156       0.00555030
   1197.34808108       0.00343562
   1197.54779390      -0.00037335
   1197.74754002       0.00445873
   1197.94731947       0.00549776
   1198.14713224       0.00987101
   1198.34697834       0.00063635
   1198.54685777       0.00136731
   1198.74677054       0.00839440
   1198.94671665       0.01471661
   1199.14669612       0.01460580
   1199.34670894       0.00589848
   1199.54675512       0.00552053
   1199.74683467       0.00533858
   1199.94694759       0.00530961
   1200.14709389       0.00589805
   1200.34727357       0.00637368
   1200.54748664       0.00478687
   1200.74773311       0.00262145
   1200.94801297       0.00983911
   1201.14832625       0.01264127
   1201.34867293       0.00940961
   1201.54905303       0.01606887
   1201.74946655       0.01324946
   1201.94991351       0.00635761
   1202.15039389       0.00078761
   1202.35090772       0.00721556
   1202.55145499       0.00628841
   1202.75203571       0.00679121
   1202.95264988       0.02608586
   1203.15329752       0.01410227
   1203.35397862       0.01080652
   1203.55469320       0.00960758
   1203.75544126       0.01096955
   1203.95622280       0.00592735
   1204.15703783       0.00187574
   1204.35788635       0.00173594
   1204.55876838       0.00421281
   1204.75968391       0.00526895
   1204.96063296       0.02908357
   1205.16161552       0.03124411
   1205.36263160       0.01301702
   1205.56368121       0.01632330
   1205.76476436       0.04074833
   1205.96588105       0.02212690
   1206.16703128       0.02005547
   1206.36821506       0.02417176
   1206.56943241       0.03115788
   1206.77068331       0.02902836
   1206.97196778       0.01986654
   1207.17328582       0.02262345
   1207.37463744       0.03981498
   1207.57602265       0.03524529
   1207.77744145       0.02980201
   1207.97889384       0.02107419
   1208.18037984       0.03330076
   1208.38189944       0.01523382
   1208.58345266       0.10716224
   1208.78503949       0.12752197
   1208.98665995       0.13695004
   1209.18831403       0.13483748
   1209.39000175       0.07316454
   1209.59172312       0.05293484
   1209.79347812       0.10390605
   1209.99526678       0.06577215
   1210.19708910       0.05116181
   1210.39894508       0.05621992
   1210.60083473       0.10776176
   1210.80275806       0.10059343
   1211.00471506       0.23367261
   1211.20670575       0.29403499
   1211.40873013       0.28683482
   1211.61078821       0.25268919
   1211.81287999       0.30914068
   1212.01500548       0.50259472
   1212.21716468       0.23625143
   1212.41935760       0.15394553
   1212.62158425       0.19740710
   1212.82384463       0.27264381
   1213.02613874       0.37018213
   1213.22846659       0.27705173
   1213.43082820       0.35639630
   1213.63322355       0.27155548
   1213.83565267       0.67753747
   1214.03811555       0.54565968
   1214.24061219       1.04426315
   1214.44314262       1.11242923
   1214.64570682       0.47135445
   1214.84830482       0.85613687
   1215.05093660       0.98786930
   1215.25360218       0.87833676
   1215.45630157       1.02916633
   1215.65903477       1.37356124
   1215.86180178       1.48137143
   1216.06460261       1.33816028
   1216.26743727       1.16271759
   1216.47030576       1.25147650
   1216.67320809       1.14023935
   1216.87614426       1.24316191
   1217.07911428       1.28372569
   1217.28211816       1.50759572
   1217.48515589       1.67919093
   1217.68822749       1.79977132
   1217.89133296       1.74487492
   1218.09447231       1.75472062
   1218.29764555       1.71991702
   1218.50085267       1.74619162
   1218.70409368       1.76436177
   1218.90736860       1.72186305
   1219.11067742       1.74613437
   1219.31402015       1.80244960
   1219.51739680       1.81343038
   1219.72080737       1.81477339
   1219.92425187       1.79507608
   1220.12773030       1.79811582
   1220.33124267       1.80905051
   1220.53478899       1.80640964
   1220.73836926       1.80137348
   1220.94198348       1.79784181
   1221.14563167       1.77875594
   1221.34931382       1.76346865
   1221.55302995       1.83596480
   1221.75678005       1.84254985
   1221.96056414       1.84277396
   1222.16438222       1.84703072
   1222.36823430       1.84476372
   1222.57212038       1.83090825
   1222.77604047       1.85648895
   1222.97999457       1.84740267
   1223.18398268       1.80600345
   1223.38800483       1.83885121
   1223.59206100       1.82986898
   1223.79615121       1.81951698
   1224.00027546       1.83401399
   1224.20443375       1.82184141
   1224.40862610       1.85551102
   1224.61285251       1.83214071
   1224.81711298       1.78625297
   1225.02140753       1.77348090
   1225.22573614       1.81172661
   1225.43009884       1.84462349
   1225.63449563       1.81051487
   1225.83892650       1.79345287
   1226.04339148       1.80896940
   1226.24789056       1.81330140
   1226.45242375       1.80708497
   1226.65699106       1.81352932
   1226.86159248       1.81010273
   1227.06622803       1.79162927
   1227.27089772       1.79745797
   1227.47560154       1.79833760
   1227.68033951       1.80591949
   1227.88511163       1.79628800
   1228.08991790       1.80201218
   1228.29475833       1.78665450
   1228.49963293       1.80821491
   1228.70454170       1.76847356
   1228.90948465       1.82112631
   1229.11446178       1.81321488
   1229.31947311       1.82565532
   1229.52451862       1.83363119
   1229.72959834       1.77442324
   1229.93471227       1.84263615
   1230.13986040       1.85227638
   1230.34504276       1.81911191
   1230.55025934       1.81318938
   1230.75551014       1.81632037
   1230.96079519       1.83735187
   1231.16611447       1.81054620
