      Wavelength  Normalized Flux
      [Angstrom]              [ ]
   1072.81572856       0.10610871
   1072.99466989       0.05572564
   1073.17364106       0.05320886
   1073.35264208       0.13674688
   1073.53167296       0.06580565
   1073.71073371       0.07498880
   1073.88982431       0.12416846
   1074.06894479       0.12330011
   1074.24809515       0.07633823
   1074.42727539       0.05018490
   1074.60648552       0.09130977
   1074.78572553       0.06798169
   1074.96499544       0.04525836
   1075.14429526       0.03290786
   1075.32362498       0.03405689
   1075.50298461       0.04157478
   1075.68237416       0.02429993
   1075.86179363       0.02111049
   1076.04124303       0.03594203
   1076.22072236       0.03409196
   1076.40023162       0.06863547
   1076.57977083       0.08465316
   1076.75933998       0.04041387
   1076.93893909       0.02798875
   1077.11856815       0.01195936
   1077.29822717       0.02229261
   1077.47791616       0.01575691
   1077.65763512       0.01043655
   1077.83738405       0.01588913
   1078.01716297       0.05600206
   1078.19697187       0.06460568
   1078.37681077       0.03652797
   1078.55667966       0.02603228
   1078.73657855       0.02333040
   1078.91650745       0.01950228
   1079.09646636       0.08672827
   1079.27645529       0.08599949
   1079.45647424       0.05015656
   1079.63652321       0.05095236
   1079.81660222       0.02012314
   1079.99671126       0.01401324
   1080.17685035       0.02052323
   1080.35701948       0.02114757
   1080.53721866       0.03627001
   1080.71744790       0.04626772
   1080.89770720       0.05192933
   1081.07799657       0.07620674
   1081.25831601       0.07141288
   1081.43866552       0.04755519
   1081.61904512       0.08987298
   1081.79945480       0.03264036
   1081.97989458       0.02470459
   1082.16036445       0.05467435
   1082.34086442       0.01856558
   1082.52139450       0.04563917
   1082.70195469       0.03895951
   1082.88254500       0.10783681
   1083.06316543       0.10857753
   1083.24381599       0.09162701
   1083.42449667       0.07001877
   1083.60520750       0.04315680
   1083.78594847       0.03018669
   1083.96671958       0.02810997
   1084.14752085       0.03859658
   1084.32835227       0.01976849
   1084.50921385       0.03110507
   1084.69010561       0.02644354
   1084.87102753       0.02581031
   1085.05197963       0.01959939
   1085.23296191       0.02081513
   1085.41397438       0.03373053
   1085.59501704       0.02713728
   1085.77608990       0.02754872
   1085.95719297       0.01621948
   1086.13832623       0.02893007
   1086.31948972       0.02959313
   1086.50068341       0.02957291
   1086.68190733       0.05120095
   1086.86316148       0.00980335
   1087.04444586       0.02067194
   1087.22576048       0.02835967
   1087.40710534       0.01902524
   1087.58848045       0.04195122
   1087.76988581       0.01443444
   1087.95132143       0.01160690
   1088.13278731       0.01448448
   1088.31428346       0.02322236
   1088.49580988       0.01774201
   1088.67736658       0.02561752
   1088.85895356       0.04286383
   1089.04057083       0.01839465
   1089.22221840       0.03575975
   1089.40389626       0.02316137
   1089.58560443       0.02500893
   1089.76734290       0.01667311
   1089.94911168       0.01807201
   1090.13091079       0.01208301
   1090.31274022       0.01584877
   1090.49459997       0.01328702
   1090.67649006       0.02260543
   1090.85841049       0.01317914
   1091.04036126       0.02324217
   1091.22234238       0.04037665
   1091.40435386       0.03161944
   1091.58639569       0.00775384
   1091.76846789       0.01005414
   1091.95057045       0.01993450
   1092.13270339       0.01428852
   1092.31486671       0.02299662
   1092.49706042       0.02018156
   1092.67928451       0.04827317
   1092.86153900       0.03303070
   1093.04382388       0.02549061
   1093.22613917       0.02661783
   1093.40848487       0.04115692
   1093.59086098       0.07117020
   1093.77326752       0.03146654
   1093.95570448       0.02826516
   1094.13817186       0.01695127
   1094.32066969       0.01578158
   1094.50319795       0.01146103
   1094.68575666       0.00893956
   1094.86834582       0.04108595
   1095.05096543       0.03277148
   1095.23361550       0.03284692
   1095.41629604       0.02372341
   1095.59900705       0.02687353
   1095.78174853       0.02138311
   1095.96452050       0.02279787
   1096.14732295       0.01805800
   1096.33015589       0.01263040
   1096.51301933       0.01768216
   1096.69591327       0.01627021
   1096.87883771       0.02472047
   1097.06179266       0.01603340
   1097.24477814       0.00999898
   1097.42779413       0.02441527
   1097.61084065       0.01188536
   1097.79391770       0.01579257
   1097.97702528       0.00588843
   1098.16016341       0.00940803
   1098.34333209       0.01525969
   1098.52653131       0.03213325
   1098.70976110       0.01371006
   1098.89302144       0.01304628
   1099.07631235       0.01911000
   1099.25963384       0.01381091
   1099.44298590       0.02152099
   1099.62636855       0.01727546
   1099.80978178       0.01679225
   1099.99322560       0.01738189
   1100.17670002       0.00698564
   1100.36020505       0.00777883
   1100.54374068       0.00855338
   1100.72730693       0.01388169
   1100.91090379       0.01871810
   1101.09453128       0.04189194
   1101.27818939       0.02065519
   1101.46187814       0.01391605
   1101.64559753       0.00805178
   1101.82934756       0.03083204
   1102.01312824       0.05703920
   1102.19693958       0.02501546
   1102.38078157       0.01719524
   1102.56465423       0.02218181
   1102.74855755       0.01763028
   1102.93249155       0.02042992
   1103.11645623       0.01284478
   1103.30045160       0.01361960
   1103.48447765       0.03872538
   1103.66853440       0.01502234
   1103.85262185       0.02156951
   1104.03674000       0.00871933
   1104.22088887       0.00882649
   1104.40506845       0.00807388
   1104.58927875       0.00737625
   1104.77351977       0.02065832
   1104.95779153       0.02427897
   1105.14209402       0.02203020
   1105.32642725       0.01096431
   1105.51079123       0.01516025
   1105.69518596       0.00914539
   1105.87961145       0.01476494
   1106.06406769       0.01185185
   1106.24855471       0.02353963
   1106.43307249       0.02254983
   1106.61762106       0.01437676
   1106.80220040       0.00913648
   1106.98681053       0.01340637
   1107.17145146       0.01246932
   1107.35612318       0.00918829
   1107.54082570       0.01165473
   1107.72555903       0.05190954
   1107.91032318       0.01852553
   1108.09511814       0.01160699
   1108.27994392       0.01358023
   1108.46480054       0.02999372
   1108.64968798       0.03685889
   1108.83460627       0.00946866
   1109.01955540       0.00897336
   1109.20453537       0.01065298
   1109.38954621       0.01271089
   1109.57458790       0.01002738
   1109.75966045       0.00674392
   1109.94476388       0.00811203
   1110.12989817       0.02090588
   1110.31506335       0.01971637
   1110.50025942       0.02657034
   1110.68548637       0.01944210
   1110.87074422       0.02022577
   1111.05603296       0.05434676
   1111.24135262       0.01249554
   1111.42670318       0.03006550
   1111.61208466       0.04875145
   1111.79749706       0.01447913
   1111.98294039       0.02402316
   1112.16841465       0.01982990
   1112.35391984       0.01723687
   1112.53945598       0.01802767
   1112.72502306       0.01756308
   1112.91062110       0.01212118
   1113.09625009       0.01825616
   1113.28191004       0.02493198
   1113.46760096       0.02456252
   1113.65332286       0.01419529
   1113.83907573       0.00776946
   1114.02485958       0.02159539
   1114.21067442       0.03799949
   1114.39652026       0.02684322
   1114.58239709       0.01435094
   1114.76830493       0.00767185
   1114.95424377       0.01385324
   1115.14021363       0.01023766
   1115.32621451       0.01269775
   1115.51224642       0.01499579
   1115.69830935       0.00836461
   1115.88440331       0.00747435
   1116.07052832       0.03277120
   1116.25668437       0.03650075
   1116.44287147       0.02204692
   1116.62908963       0.01534060
   1116.81533885       0.01196064
   1117.00161913       0.01029260
   1117.18793048       0.01701061
   1117.37427291       0.01091505
   1117.56064642       0.02891774
   1117.74705102       0.02041023
   1117.93348671       0.01478580
   1118.11995349       0.00531974
   1118.30645138       0.00578946
   1118.49298038       0.00537076
   1118.67954048       0.01190366
   1118.86613171       0.03077046
   1119.05275405       0.00926677
   1119.23940753       0.01153876
   1119.42609213       0.01835539
   1119.61280788       0.01293017
   1119.79955477       0.00161727
   1119.98633281       0.01878217
   1120.17314200       0.01281128
   1120.35998235       0.02315757
   1120.54685386       0.00719055
   1120.73375655       0.00962784
   1120.92069041       0.00778210
   1121.10765545       0.00781964
   1121.29465167       0.01368820
   1121.48167908       0.00206661
   1121.66873769       0.00761959
   1121.85582750       0.01114748
   1122.04294852       0.02140638
   1122.23010075       0.01305900
   1122.41728419       0.01026158
   1122.60449885       0.01304706
   1122.79174474       0.00701026
   1122.97902187       0.00855422
   1123.16633023       0.00636164
   1123.35366983       0.00406858
   1123.54104068       0.00748447
   1123.72844278       0.00098154
   1123.91587614       0.00447706
   1124.10334077       0.01328481
   1124.29083666       0.01174334
   1124.47836382       0.00878427
   1124.66592227       0.01115202
   1124.85351200       0.01099809
   1125.04113301       0.00848219
   1125.22878533       0.00675235
   1125.41646894       0.00709254
   1125.60418385       0.01159859
   1125.79193008       0.01293466
   1125.97970762       0.00689993
   1126.16751648       0.01685978
   1126.35535667       0.01727972
   1126.54322819       0.01145690
   1126.73113105       0.00828888
   1126.91906524       0.01017846
   1127.10703079       0.04396549
   1127.29502768       0.02220411
   1127.48305593       0.01467872
   1127.67111555       0.00451174
   1127.85920653       0.00939038
   1128.04732889       0.01173075
   1128.23548262       0.02897500
   1128.42366774       0.00784244
   1128.61188424       0.01303017
   1128.80013214       0.00400083
   1128.98841144       0.02037262
   1129.17672214       0.01273642
   1129.36506425       0.00842296
   1129.55343778       0.01234680
   1129.74184272       0.01620117
   1129.93027909       0.01863862
   1130.11874690       0.00864809
   1130.30724613       0.00722930
   1130.49577681       0.00851615
   1130.68433894       0.00443735
   1130.87293251       0.01019438
   1131.06155754       0.01019866
   1131.25021404       0.02121073
   1131.43890200       0.02592164
   1131.62762143       0.01111873
   1131.81637235       0.00766973
   1132.00515474       0.00900828
   1132.19396862       0.00751227
   1132.38281400       0.01641613
   1132.57169087       0.00982572
   1132.76059925       0.02076147
   1132.94953914       0.01802620
   1133.13851054       0.00884054
   1133.32751346       0.00655447
   1133.51654791       0.01155353
   1133.70561389       0.00596846
   1133.89471140       0.00823809
   1134.08384045       0.00163693
   1134.27300105       0.00835524
   1134.46219320       0.00476934
   1134.65141691       0.01054328
   1134.84067218       0.00625345
   1135.02995901       0.00897286
   1135.21927742       0.00642201
   1135.40862740       0.00341307
   1135.59800897       0.00483891
   1135.78742213       0.01719843
   1135.97686688       0.00981419
   1136.16634323       0.01322672
   1136.35585118       0.01489722
   1136.54539074       0.01321448
   1136.73496191       0.01037564
   1136.92456471       0.01105191
   1137.11419913       0.00697360
   1137.30386518       0.00827072
   1137.49356287       0.00909291
   1137.68329219       0.00934680
   1137.87305317       0.00380614
   1138.06284579       0.00318662
   1138.25267007       0.00845564
   1138.44252601       0.00389999
   1138.63241362       0.00551072
   1138.82233291       0.00764832
   1139.01228387       0.00635408
   1139.20226651       0.00860080
   1139.39228084       0.00621718
   1139.58232687       0.00238059
   1139.77240459       0.00998630
   1139.96251402       0.02239715
   1140.15265516       0.00882353
   1140.34282801       0.00551181
   1140.53303258       0.00008214
   1140.72326888       0.01679422
   1140.91353691       0.01029753
   1141.10383668       0.00759510
   1141.29416818       0.02015595
   1141.48453143       0.01689988
   1141.67492644       0.00429466
   1141.86535320       0.01087883
   1142.05581172       0.01007082
   1142.24630201       0.00535700
   1142.43682408       0.00308577
   1142.62737792       0.00933967
   1142.81796355       0.00804733
   1143.00858096       0.00809704
   1143.19923017       0.00619424
   1143.38991118       0.00706557
   1143.58062400       0.00200166
   1143.77136862       0.00779294
   1143.96214506       0.00868573
   1144.15295332       0.01236222
   1144.34379341       0.00186636
   1144.53466532       0.00797882
   1144.72556908       0.00887288
   1144.91650467       0.00950149
   1145.10747212       0.01085392
   1145.29847141       0.00814201
   1145.48950257       0.00911105
   1145.68056558       0.01144638
   1145.87166047       0.00672587
   1146.06278723       0.00175046
   1146.25394587       0.00290355
   1146.44513639       0.01231223
   1146.63635881       0.01010969
   1146.82761311       0.00481715
   1147.01889932       0.00292607
   1147.21021744       0.00831909
   1147.40156746       0.02071206
   1147.59294940      -0.00285654
   1147.78436327       0.00524835
   1147.97580906       0.01271630
   1148.16728678       0.01085683
   1148.35879644      -0.00257443
   1148.55033805       0.00062888
   1148.74191160       0.00140936
   1148.93351710       0.00444479
   1149.12515457       0.00073474
   1149.31682400       0.00506342
   1149.50852540       0.00284725
   1149.70025877       0.00266021
   1149.89202413       0.00004789
   1150.08382147       0.00179814
   1150.27565080       0.00920716
   1150.46751212       0.01134503
   1150.65940545       0.01340858
   1150.85133079       0.00327975
   1151.04328814       0.01121337
   1151.23527750       0.00616232
   1151.42729889       0.01307244
   1151.61935231       0.01026200
   1151.81143776       0.00776981
   1152.00355525       0.00967836
   1152.19570479       0.01357371
   1152.38788637       0.01049653
   1152.58010001       0.00420784
   1152.77234571       0.01122881
   1152.96462348       0.00918076
   1153.15693332       0.00049598
   1153.34927523       0.00447445
   1153.54164923       0.00418155
   1153.73405531       0.00029123
   1153.92649348       0.00622642
   1154.11896376       0.01053737
   1154.31146613       0.00642323
   1154.50400062       0.00222081
   1154.69656722      -0.00346069
   1154.88916594       0.00686233
   1155.08179678       0.00467137
   1155.27445975       0.00005796
   1155.46715486       0.00314255
   1155.65988211       0.00496295
   1155.85264150       0.00677276
   1156.04543305       0.00727145
   1156.23825676       0.00115801
   1156.43111262       0.00076664
   1156.62400066       0.00162638
   1156.81692086       0.00667231
   1157.00987325       0.00542960
   1157.20285781      -0.00128094
   1157.39587457       0.00443423
   1157.58892352       0.00704505
   1157.78200468       0.00187985
   1157.97511803       0.00546007
   1158.16826360       0.00021139
   1158.36144138       0.00225713
   1158.55465139       0.00998035
   1158.74789362       0.00403095
   1158.94116808       0.00743711
   1159.13447478       0.00388277
   1159.32781373       0.01028046
   1159.52118492       0.00470027
   1159.71458836       0.01038258
   1159.90802407      -0.00031234
   1160.10149204      -0.00073166
   1160.29499227       0.00412872
   1160.48852479       0.00920321
   1160.68208958       0.00325192
   1160.87568666       0.00401058
   1161.06931603       0.00159356
   1161.26297770       0.00148077
   1161.45667167       0.00403319
   1161.65039794       0.00495786
   1161.84415653       0.00278266
   1162.03794744      -0.00013736
   1162.23177067       0.00163640
   1162.42562623       0.00712405
   1162.61951412       0.00440123
   1162.81343436       0.00192489
   1163.00738694       0.00111597
   1163.20137187       0.00844927
   1163.39538915       0.00980359
   1163.58943880       0.00421592
   1163.78352081      -0.00069834
   1163.97763520       0.00365120
   1164.17178196       0.00188264
   1164.36596111      -0.00034779
   1164.56017264       0.00745193
   1164.75441657       0.00947756
   1164.94869290       0.00412309
   1165.14300163      -0.00428183
   1165.33734277       0.00149228
   1165.53171633       0.00589377
   1165.72612230       0.00194195
   1165.92056071       0.00333579
   1166.11503154       0.00050193
   1166.30953481       0.00293934
   1166.50407053       0.00377353
   1166.69863869       0.00343382
   1166.89323931       0.01322446
   1167.08787238       0.00476341
   1167.28253792       0.00735997
   1167.47723593       0.00669714
   1167.67196641       0.00234943
   1167.86672937       0.00362330
   1168.06152482       0.00232934
   1168.25635276       0.00336394
   1168.45121319       0.00504969
   1168.64610613       0.00350622
   1168.84103158      -0.00384375
   1169.03598953       0.00387726
   1169.23098001       0.00662620
   1169.42600301       0.00530068
   1169.62105854       0.00898855
   1169.81614660       0.00775327
   1170.01126720       0.00814454
   1170.20642035       0.00517419
   1170.40160605      -0.00213747
   1170.59682431       0.00143823
   1170.79207512       0.00258389
   1170.98735851       0.00301770
   1171.18267447       0.00247075
   1171.37802300       0.00230624
   1171.57340412       0.00434194
   1171.76881782       0.00615357
   1171.96426412       0.00048774
   1172.15974303      -0.00202408
   1172.35525453       0.00149247
   1172.55079865       0.00672712
   1172.74637538       0.00348164
   1172.94198473      -0.00229251
   1173.13762671      -0.00139306
   1173.33330133      -0.00035357
   1173.52900858       0.00044256
   1173.72474847       0.00521328
   1173.92052101       0.00514274
   1174.11632621      -0.00141802
   1174.31216406       0.00404520
   1174.50803458       0.00480759
   1174.70393777       0.00533253
   1174.89987364       0.00152376
   1175.09584219       0.01147714
   1175.29184342       0.00952765
   1175.48787735       0.00712069
   1175.68394398       0.00792706
   1175.88004330      -0.00123671
   1176.07617534       0.00007359
   1176.27234009      -0.00161111
   1176.46853756      -0.00176175
   1176.66476776       0.00941026
   1176.86103068       0.00533735
   1177.05732634       0.00196000
   1177.25365475       0.00340221
   1177.45001590       0.00202107
   1177.64640980       0.00658656
   1177.84283646       0.00379794
   1178.03929588       0.00963196
   1178.23578807       0.01421510
   1178.43231304       0.00831803
   1178.62887078       0.00912277
   1178.82546131       0.00873490
   1179.02208463       0.01279331
   1179.21874075       0.00396859
   1179.41542966       0.00107102
   1179.61215139       0.00574599
   1179.80890593       0.00716057
   1180.00569328       0.00625133
   1180.20251346       0.00879851
   1180.39936647       0.00899909
   1180.59625231       0.00502808
   1180.79317099       0.00322042
   1180.99012252      -0.00621816
   1181.18710689      -0.00185469
   1181.38412413       0.00049372
   1181.58117422       0.00204214
   1181.77825718       0.00680120
   1181.97537302       0.00410416
   1182.17252173       0.00365487
   1182.36970333       0.00133443
   1182.56691781      -0.00052405
   1182.76416519      -0.00057102
   1182.96144547      -0.00240185
   1183.15875866       0.00489494
   1183.35610476       0.00423416
   1183.55348377       0.00848308
   1183.75089570       0.00537537
   1183.94834057       0.00639256
   1184.14581836       0.00453436
   1184.34332910       0.00129277
   1184.54087278       0.00649901
   1184.73844940       0.00482692
   1184.93605899       0.00882923
   1185.13370153       0.00911798
   1185.33137704       0.00433092
   1185.52908552       0.00007231
   1185.72682698       0.00258519
   1185.92460142       0.00297121
   1186.12240885       0.00746561
   1186.32024927       0.00378183
   1186.51812269       0.00138147
   1186.71602911       0.00250252
   1186.91396855       0.00882460
   1187.11194100       0.00725628
   1187.30994647       0.00861582
   1187.50798497       0.00804850
   1187.70605650       0.00636706
   1187.90416107       0.00462299
   1188.10229868       0.01237497
   1188.30046934       0.00889635
   1188.49867305       0.00864974
   1188.69690982       0.00888260
   1188.89517966       0.00833547
   1189.09348257       0.00934966
   1189.29181856       0.00938589
   1189.49018762       0.00306292
   1189.68858978       0.00258751
   1189.88702502       0.01148983
   1190.08549337       0.01068883
   1190.28399481       0.01070226
   1190.48252937       0.00615788
   1190.68109704       0.00185906
   1190.87969784       0.00879806
   1191.07833176       0.00239463
   1191.27699880       0.00842046
   1191.47569899       0.00370910
   1191.67443232       0.00355747
   1191.87319880       0.00718062
   1192.07199843       0.00430772
   1192.27083122       0.00948698
   1192.46969717       0.01097648
   1192.66859629       0.01098783
   1192.86752859       0.00881470
   1193.06649407       0.00973901
   1193.26549274       0.01031741
   1193.46452460       0.02064202
   1193.66358966       0.01081299
   1193.86268792       0.00942469
   1194.06181939       0.00636986
   1194.26098407       0.01457984
   1194.46018197       0.00477362
   1194.65941310       0.00575002
   1194.85867746       0.00650876
   1195.05797506       0.00948612
   1195.25730589       0.01541652
   1195.45666998       0.00820257
   1195.65606732       0.00843725
   1195.85549792       0.00939516
   1196.05496178       0.01130043
   1196.25445891      -0.00197338
   1196.45398932       0.00268064
   1196.65355300       0.01262270
   1196.85314998       0.01536024
   1197.05278024       0.01209993
   1197.25244381       0.00897929
   1197.45214067       0.01160877
   1197.65187085       0.02156562
   1197.85163434       0.03641610
   1198.05143115       0.03747707
   1198.25126128       0.02795269
   1198.45112475       0.02769894
   1198.65102155       0.06080818
   1198.85095169       0.02239245
   1199.05091518       0.07693809
   1199.25091203       0.04507033
   1199.45094223       0.03458575
   1199.65100580       0.06865778
   1199.85110273       0.06596422
   1200.05123305       0.07900524
   1200.25139674       0.05264722
   1200.45159382       0.02702123
   1200.65182429       0.02774798
   1200.85208816       0.05050233
   1201.05238543       0.01350233
   1201.25271611       0.03437605
   1201.45308021       0.04844525
   1201.65347773       0.10920124
   1201.85390867       0.08414230
   1202.05437304       0.05966079
   1202.25487085       0.18204123
   1202.45540210       0.14339028
   1202.65596680       0.16967692
   1202.85656495       0.11666426
   1203.05719656       0.03244320
   1203.25786164       0.12042450
   1203.45856018       0.14648198
   1203.65929221       0.23057055
   1203.86005771       0.22020504
   1204.06085670       0.11727688
   1204.26168918       0.07719693
   1204.46255516       0.20998049
   1204.66345465       0.21698439
   1204.86438764       0.55611821
   1205.06535415       0.19683289
   1205.26635417       0.07903907
   1205.46738773       0.17100920
   1205.66845482       0.04098170
   1205.86955544       0.29688549
   1206.07068960       0.12550549
   1206.27185732       0.31232194
   1206.47305859       0.28914001
   1206.67429341       0.34011280
   1206.87556181       0.79266763
   1207.07686377       0.55422954
   1207.27819931       0.56667657
   1207.47956843       0.97792632
   1207.68097114       0.83379109
   1207.88240745       0.42065863
   1208.08387735       0.82228161
   1208.28538085       0.73078017
   1208.48691797       0.55034127
   1208.68848870       0.30398798
   1208.89009305       0.42516164
   1209.09173103       1.85631435
   1209.29340264       1.61843493
   1209.49510789       1.46722264
   1209.69684679       1.75337043
   1209.89861933       1.65380828
   1210.10042553       1.06934106
   1210.30226538       1.47627185
   1210.50413891       1.63964852
   1210.70604610       2.07835568
   1210.90798698       1.72606474
   1211.10996153       1.33172268
   1211.31196978       1.30313606
   1211.51401172       1.41585516
   1211.71608736       1.74110614
   1211.91819670       1.26516650
   1212.12033975       0.89863749
   1212.32251653       1.87082231
   1212.52472702       2.00552795
   1212.72697124       1.98821917
   1212.92924920       2.53444640
   1213.13156089       2.61335014
   1213.33390633       2.54658329
   1213.53628552       2.36582746
   1213.73869846       2.16161411
   1213.94114517       2.72826175
   1214.14362565       2.60793887
   1214.34613989       2.88182597
   1214.54868792       3.20603056
   1214.75126973       3.36680108
   1214.95388533       3.01817771
   1215.15653472       3.18587601
   1215.35921792       3.21489318
   1215.56193492       3.12213014
   1215.76468574       3.31870593
   1215.96747037       3.10981061
   1216.17028883       3.28872193
   1216.37314112       3.22703270
   1216.57602724       3.22183792
   1216.77894720       3.17054974
   1216.98190101       3.04380049
   1217.18488867       2.83745943
   1217.38791019       3.01552171
   1217.59096557       3.03029298
   1217.79405482       2.97632460
   1217.99717794       3.19609310
   1218.20033495       3.01848576
   1218.40352584       2.96150810
   1218.60675062       2.93773752
   1218.81000930       3.15907219
   1219.01330188       3.21506679
   1219.21662837       3.23460439
   1219.41998877       3.00887945
   1219.62338309       3.13555751
   1219.82681134       3.08324682
   1220.03027352       3.01649658
   1220.23376964       2.92472320
   1220.43729970       2.87573390
   1220.64086370       2.81812348
   1220.84446167       2.83238881
   1221.04809358       2.71095687
   1221.25175947       2.71330163
   1221.45545932       2.72936179
   1221.65919316       2.80007834
   1221.86296097       2.73753835
   1222.06676277       2.71694414
   1222.27059857       2.72921596
   1222.47446836       2.74498561
   1222.67837216       2.76909873
   1222.88230997       2.76659782
   1223.08628179       2.72461294
   1223.29028764       2.66380959
   1223.49432751       2.66629829
   1223.69840142       2.67948769
   1223.90250936       2.64124908
   1224.10665135       2.60482458
   1224.31082739       2.63147121
   1224.51503749       2.64686105
   1224.71928164       2.61132780
   1224.92355987       2.57531898
   1225.12787217       2.51141455
   1225.33221854       2.52307230
   1225.53659900       2.59842531
   1225.74101355       2.54722567
   1225.94546219       2.59612328
   1226.14994494       2.56754478
   1226.35446179       2.55979636
   1226.55901276       2.56961009
   1226.76359784       2.54361203
   1226.96821705       2.54717420
   1227.17287039       2.56847995
   1227.37755786       2.52778059
   1227.58227947       2.50469562
   1227.78703523       2.54383312
   1227.99182515       2.49619684
   1228.19664922       2.37640464
   1228.40150745       2.37369848
   1228.60639986       2.45687809
   1228.81132644       2.46765930
   1229.01628720       2.51461695
   1229.22128215       2.47704855
   1229.42631128       2.52267004
   1229.63137462       2.48955180
   1229.83647216       2.47846075
   1230.04160391       2.49077664
   1230.24676988       2.45058751
   1230.45197007       2.39923468
   1230.65720448       2.48272321
   1230.86247313       2.48114540
   1231.06777601       2.47967624
   1231.27311314       2.49412198
   1231.47848451       2.44044601
   1231.68389014       2.43240568
   1231.88933004       2.40892027
   1232.09480420       2.39899986
   1232.30031263       2.40162313
   1232.50585534       2.27524937
   1232.71143233       2.34776105
   1232.91704361       2.43600869
   1233.12268919       2.46179269
   1233.32836907       2.40854359
   1233.53408325       2.39688034
   1233.73983175       2.44617062
   1233.94561457       2.42072186
   1234.15143171       2.43002979
   1234.35728317       2.43745866
   1234.56316898       2.44548591
   1234.76908912       2.41732671
   1234.97504361       2.41226073
   1235.18103246       2.38448737
   1235.38705566       2.39409136
   1235.59311322       2.34653944
   1235.79920516       2.39303949
   1236.00533147       2.39006329
   1236.21149216       2.35423545
   1236.41768724       2.35624073
   1236.62391671       2.37070275
   1236.83018058       2.40592179
   1237.03647885       2.39162423
   1237.24281154       2.37029489
   1237.44917863       2.28164057
   1237.65558015       2.31647988
   1237.86201610       2.28104303
   1238.06848648       2.30469329
   1238.27499130       2.28384721
   1238.48153056       2.24933680
   1238.68810427       2.27346177
   1238.89471244       2.27123304
   1239.10135506       2.27314832
   1239.30803216       2.21285762
   1239.51474373       2.21839777
   1239.72148978       2.24033182
   1239.92827031       2.21786176
   1240.13508533       2.20246250
   1240.34193485       2.19230184
   1240.54881887       2.15052173
   1240.75573739       2.13337507
   1240.96269043       2.11955603
   1241.16967799       2.11494804
   1241.37670008       2.14672510
   1241.58375669       2.13376382
   1241.79084784       2.09561813
   1241.99797353       2.01615029
   1242.20513377       2.05927140
   1242.41232857       2.01700669
   1242.61955792       2.01402909
   1242.82682184       1.99771912
   1243.03412032       1.95533902
   1243.24145339       1.93997417
   1243.44882104       1.93586833
   1243.65622327       1.92792385
   1243.86366010       1.91126180
   1244.07113153       1.87354689
   1244.27863757       1.88168057
   1244.48617821       1.88993577
   1244.69375347       1.87699574
   1244.90136336       1.87080471
   1245.10900787       1.85408918
   1245.31668702       1.81193868
   1245.52440081       1.76980340
   1245.73214924       1.79867076
   1245.93993233       1.75334560
   1246.14775007       1.75637292
   1246.35560248       1.78764304
   1246.56348955       1.76071739
   1246.77141130       1.75416529
   1246.97936773       1.68100962
   1247.18735885       1.69186793
   1247.39538465       1.71015210
   1247.60344516       1.68974080
   1247.81154037       1.68787131
   1248.01967029       1.65175591
   1248.22783493       1.69027768
   1248.43603428       1.65015961
   1248.64426836       1.67136090
   1248.85253718       1.65037475
   1249.06084073       1.66255339
   1249.26917903       1.60977133
   1249.47755208       1.63004683
   1249.68595988       1.62511888
   1249.89440245       1.62515883
   1250.10287978       1.62898112
   1250.31139188       1.60591169
   1250.51993877       1.59631796
   1250.72852044       1.61026316
   1250.93713690       1.60349504
   1251.14578815       1.58020798
   1251.35447421       1.58509468
   1251.56319508       1.56842824
   1251.77195076       1.57644877
   1251.98074126       1.55663467
   1252.18956658       1.53370062
   1252.39842674       1.53404703
   1252.60732173       1.55069724
   1252.81625157       1.52689501
   1253.02521626       1.53644345
   1253.23421579       1.53495129
   1253.44325019       1.56331357
   1253.65231946       1.58021896
   1253.86142360       1.48655564
   1254.07056261       1.57925867
   1254.27973651       1.55986000
   1254.48894530       1.49230813
   1254.69818898       1.54507832
   1254.90746757       1.57147330
   1255.11678106       1.55027818
   1255.32612946       1.54046452
   1255.53551279       1.49085119
   1255.74493103       1.50331697
   1255.95438421       1.45378051
   1256.16387232       1.43315858
   1256.37339538       1.49685331
   1256.58295338       1.45374256
   1256.79254634       1.53609123
   1257.00217425       1.46865970
   1257.21183713       1.48958141
   1257.42153498       1.50849443
   1257.63126781       1.48566105
   1257.84103562       1.40879708
   1258.05083842       1.45271190
   1258.26067621       1.48464777
   1258.47054900       1.53397238
   1258.68045680       1.47955867
   1258.89039961       1.50606914
   1259.10037744       1.50396463
   1259.31039029       1.51045687
   1259.52043817       1.39827576
   1259.73052109       1.49902197
   1259.94063905       1.49190097
   1260.15079205       1.49542542
   1260.36098011       1.45329592
   1260.57120322       1.48986107
   1260.78146140       1.49901951
   1260.99175465       1.46707825
   1261.20208298       1.45684448
   1261.41244639       1.45980117
   1261.62284488       1.42397045
   1261.83327847       1.48419583
   1262.04374716       1.48370124
   1262.25425095       1.41877503
   1262.46478986       1.40473858
   1262.67536388       1.44889199
   1262.88597303       1.47506669
   1263.09661730       1.47586855
   1263.30729671       1.48180714
   1263.51801126       1.47605073
   1263.72876095       1.45620224
   1263.93954580       1.45909060
   1264.15036581       1.34511760
   1264.36122098       1.45417567
   1264.57211131       1.41087670
   1264.78303683       1.30583894
   1264.99399753       1.35985651
   1265.20499341       1.38743451
   1265.41602449       1.34185802
   1265.62709076       1.43409025
   1265.83819224       1.41289872
   1266.04932894       1.38700468
   1266.26050084       1.36864769
   1266.47170798       1.36238960
